person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,residual_income_after_loan,employment_tenure_band,risk_level
27,140000,MORTGAGE,11.0,MEDICAL,A,2700,10.99,0,0.02,N,9,0.0193,137300,LONG,LOW
27,140000,OWN,8.0,PERSONAL,D,28000,15.65,0,0.2,N,5,0.2,112000,MID,LOW
27,140000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.07,N,6,0.0714,130000,LONG,LOW
32,140000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,12000,10.99,0,0.09,N,8,0.0857,128000,LONG,LOW
33,140000,MORTGAGE,8.0,VENTURE,A,8000,5.79,0,0.06,N,6,0.0571,132000,MID,LOW
34,140000,MORTGAGE,8.0,EDUCATION,A,12000,7.29,0,0.09,N,8,0.0857,128000,MID,LOW
29,108800,MORTGAGE,1.0,MEDICAL,F,18500,17.8,1,0.14,N,10,0.17,90300,NEW,MEDIUM
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,15.95,0,0.18,N,10,0.1786,115000,EARLY,MEDIUM
33,140000,MORTGAGE,14.0,MEDICAL,A,9600,6.91,0,0.07,N,10,0.0686,130400,LONG,LOW
28,140000,MORTGAGE,12.0,MEDICAL,B,15000,8.88,0,0.11,N,5,0.1071,125000,LONG,LOW
32,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,18000,6.17,0,0.13,N,5,0.1286,122000,NEW,LOW
32,140000,MORTGAGE,9.0,EDUCATION,A,11000,5.42,0,0.08,N,8,0.0786,129000,MID,LOW
32,74000,RENT,15.0,VENTURE,F,15000,17.15,0,0.2,N,6,0.2027,59000,LONG,MEDIUM
29,140000,MORTGAGE,13.0,VENTURE,A,12600,10.99,0,0.09,N,6,0.09,127400,LONG,LOW
34,140000,MORTGAGE,17.0,VENTURE,D,12000,15.21,0,0.09,Y,10,0.0857,128000,LONG,MEDIUM
29,140000,MORTGAGE,4.0,MEDICAL,A,24000,7.88,0,0.17,N,5,0.1714,116000,EARLY,LOW
32,140000,MORTGAGE,3.0,EDUCATION,B,5000,10.38,0,0.04,N,6,0.0357,135000,EARLY,LOW
29,140000,MORTGAGE,12.0,MEDICAL,B,24250,11.12,0,0.17,N,8,0.1732,115750,LONG,LOW
34,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,3000,10.99,1,0.02,N,10,0.0234,125000,EARLY,LOW
31,74028,RENT,5.0,EDUCATION,B,15000,10.59,0,0.2,N,9,0.2026,59028,MID,LOW
32,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,20000,11.12,0,0.14,N,9,0.1429,120000,MID,LOW
34,140000,OWN,13.0,EDUCATION,A,4000,7.88,0,0.03,N,7,0.0286,136000,LONG,LOW
31,140000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.09,N,9,0.0857,128000,LONG,LOW
33,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,6.76,0,0.04,N,6,0.0429,134000,EARLY,LOW
29,74872,RENT,4.0,PERSONAL,A,15000,7.88,0,0.2,N,9,0.2003,59872,EARLY,LOW
33,140000,MORTGAGE,6.0,MEDICAL,A,13000,7.51,0,0.09,N,6,0.0929,127000,MID,LOW
31,75000,RENT,5.0,DEBTCONSOLIDATION,B,15000,12.69,0,0.2,N,5,0.2,60000,MID,LOW
34,128000,OWN,0.0,DEBTCONSOLIDATION,E,25000,17.39,1,0.2,N,5,0.1953,103000,NEW,MEDIUM
30,108800,MORTGAGE,2.0,MEDICAL,E,15000,16.35,1,0.12,N,8,0.1379,93800,EARLY,MEDIUM
27,140000,OWN,12.0,VENTURE,B,24100,11.83,0,0.17,N,10,0.1721,115900,LONG,LOW
27,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,13.57,0,0.04,N,5,0.0429,134000,NEW,LOW
27,75000,RENT,5.0,PERSONAL,A,15000,6.91,0,0.2,N,10,0.2,60000,MID,LOW
27,140000,MORTGAGE,2.0,EDUCATION,B,14000,10.99,0,0.1,N,5,0.1,126000,EARLY,LOW
35,140000,MORTGAGE,3.0,MEDICAL,B,25000,12.21,0,0.18,N,10,0.1786,115000,EARLY,LOW
32,140000,MORTGAGE,16.0,VENTURE,B,25000,10.08,0,0.18,N,7,0.1786,115000,LONG,LOW
27,140004,MORTGAGE,11.0,VENTURE,A,9800,5.42,0,0.07,N,6,0.07,130204,LONG,LOW
34,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.09,N,8,0.0857,128004,EARLY,LOW
32,140304,MORTGAGE,8.0,MEDICAL,A,20000,6.91,0,0.14,N,10,0.1425,120304,MID,LOW
27,75000,RENT,2.0,DEBTCONSOLIDATION,C,15000,14.35,0,0.2,N,5,0.2,60000,EARLY,LOW
27,140987,MORTGAGE,5.0,VENTURE,A,6450,5.99,0,0.05,N,10,0.0457,134537,MID,LOW
29,141000,MORTGAGE,1.0,VENTURE,A,8000,6.99,0,0.06,N,9,0.0567,133000,NEW,LOW
28,141000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9000,7.14,0,0.06,N,8,0.0638,132000,EARLY,LOW
28,141996,MORTGAGE,3.0,VENTURE,A,13000,10.99,0,0.09,N,7,0.0916,128996,EARLY,LOW
27,129996,MORTGAGE,2.0,VENTURE,D,12800,14.84,1,0.1,Y,7,0.0985,117196,EARLY,MEDIUM
32,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,10.99,1,0.04,N,9,0.0385,125000,EARLY,LOW
30,142000,MORTGAGE,5.0,VENTURE,B,10000,11.12,0,0.07,N,8,0.0704,132000,MID,LOW
28,142000,MORTGAGE,3.0,EDUCATION,B,18000,10.38,0,0.13,N,8,0.1268,124000,EARLY,LOW
29,142000,OWN,14.0,EDUCATION,B,24250,11.48,0,0.17,N,7,0.1708,117750,LONG,LOW
33,69000,RENT,3.0,HOMEIMPROVEMENT,B,15000,10.62,1,0.22,N,7,0.2174,54000,EARLY,LOW
30,110925,MORTGAGE,1.0,MEDICAL,D,25000,15.33,1,0.19,N,9,0.2254,85925,NEW,MEDIUM
30,143000,MORTGAGE,11.0,PERSONAL,A,18000,8.49,0,0.13,N,7,0.1259,125000,LONG,LOW
29,143000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,16800,6.17,0,0.12,N,9,0.1175,126200,EARLY,LOW
27,75000,RENT,7.0,VENTURE,B,15000,11.14,0,0.2,N,6,0.2,60000,MID,LOW
33,143004,MORTGAGE,17.0,VENTURE,A,10000,6.99,0,0.07,N,9,0.0699,133004,LONG,LOW
34,143150,MORTGAGE,0.0,VENTURE,A,12000,9.32,0,0.08,N,6,0.0838,131150,NEW,LOW
35,143485,MORTGAGE,10.0,PERSONAL,B,8000,10.62,0,0.06,N,7,0.0558,135485,LONG,LOW
30,143500,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,11.89,0,0.14,N,8,0.1394,123500,NEW,LOW
27,144000,MORTGAGE,11.0,EDUCATION,D,16000,16.77,0,0.11,Y,6,0.1111,128000,LONG,MEDIUM
27,144000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,11000,8.9,0,0.08,N,6,0.0764,133000,LONG,LOW
33,144000,MORTGAGE,1.0,MEDICAL,A,5000,8.9,0,0.03,N,10,0.0347,139000,NEW,LOW
28,144000,MORTGAGE,12.0,MEDICAL,A,35000,8.9,0,0.24,N,7,0.2431,109000,LONG,LOW
35,144000,MORTGAGE,0.0,EDUCATION,A,35000,10.99,0,0.24,N,9,0.2431,109000,NEW,LOW
29,144000,MORTGAGE,13.0,VENTURE,A,16000,6.62,0,0.11,N,9,0.1111,128000,LONG,LOW
29,144000,MORTGAGE,11.0,MEDICAL,B,7000,10.59,0,0.05,N,10,0.0486,137000,LONG,LOW
30,144000,MORTGAGE,7.0,MEDICAL,A,6000,8.49,0,0.04,N,8,0.0417,138000,MID,LOW
28,144000,OWN,11.0,MEDICAL,D,7000,15.99,0,0.05,Y,10,0.0486,137000,LONG,MEDIUM
28,144000,MORTGAGE,12.0,PERSONAL,A,30000,10.99,0,0.21,N,5,0.2083,114000,LONG,LOW
27,144000,MORTGAGE,6.0,MEDICAL,A,5000,7.49,0,0.03,N,5,0.0347,139000,MID,LOW
30,144000,MORTGAGE,12.0,PERSONAL,C,35000,12.68,0,0.24,N,8,0.2431,109000,LONG,LOW
27,75127,RENT,11.0,HOMEIMPROVEMENT,B,15000,10.64,0,0.2,N,6,0.1997,60127,LONG,LOW
29,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5000,13.06,0,0.03,N,7,0.0347,139000,EARLY,LOW
30,144000,MORTGAGE,2.0,VENTURE,A,6000,6.91,0,0.04,N,6,0.0417,138000,EARLY,LOW
30,69600,RENT,0.0,PERSONAL,D,15000,14.59,1,0.22,N,7,0.2155,54600,NEW,LOW
27,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,21000,13.57,0,0.15,Y,8,0.1458,123000,EARLY,MEDIUM
28,76000,RENT,2.0,HOMEIMPROVEMENT,C,15000,12.73,0,0.2,Y,9,0.1974,61000,EARLY,MEDIUM
33,144000,MORTGAGE,13.0,EDUCATION,D,19000,10.99,0,0.13,N,8,0.1319,125000,LONG,LOW
31,76000,RENT,2.0,PERSONAL,A,15000,7.88,0,0.2,N,7,0.1974,61000,EARLY,LOW
30,144997,MORTGAGE,14.0,PERSONAL,B,25000,11.83,0,0.17,N,5,0.1724,119997,LONG,LOW
30,145000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9600,7.9,0,0.07,N,6,0.0662,135400,EARLY,LOW
31,20000,OWN,1.0,HOMEIMPROVEMENT,A,5000,8.59,0,0.25,N,8,0.25,15000,NEW,LOW
29,145000,MORTGAGE,0.0,VENTURE,D,14000,16.77,0,0.1,Y,5,0.0966,131000,NEW,HIGH
30,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.04,N,8,0.0414,139000,EARLY,LOW
32,71000,RENT,2.0,EDUCATION,D,15000,15.95,1,0.21,N,9,0.2113,56000,EARLY,LOW
29,20000,OWN,0.0,VENTURE,A,3000,8.0,0,0.15,N,5,0.15,17000,NEW,LOW
31,77000,RENT,2.0,PERSONAL,A,15000,8.38,0,0.19,N,8,0.1948,62000,EARLY,LOW
28,145000,MORTGAGE,9.0,VENTURE,B,25000,10.99,0,0.17,N,9,0.1724,120000,MID,LOW
30,79000,RENT,5.0,EDUCATION,F,15000,10.99,0,0.19,N,7,0.1899,64000,MID,LOW
30,145000,MORTGAGE,4.0,EDUCATION,B,12000,10.99,0,0.08,N,8,0.0828,133000,EARLY,LOW
32,145000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.14,N,8,0.1379,125000,NEW,LOW
28,80000,RENT,0.0,MEDICAL,C,15000,13.49,0,0.19,N,5,0.1875,65000,NEW,LOW
29,145000,MORTGAGE,0.0,VENTURE,B,25000,10.08,0,0.17,N,8,0.1724,120000,NEW,LOW
28,133000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,20000,10.99,1,0.15,Y,5,0.1504,113000,MID,MEDIUM
27,145986,MORTGAGE,2.0,MEDICAL,A,5500,5.42,0,0.04,N,6,0.0377,140486,EARLY,LOW
34,113900,MORTGAGE,5.0,MEDICAL,E,35000,18.64,1,0.26,N,10,0.3073,78900,MID,MEDIUM
27,146000,MORTGAGE,5.0,MEDICAL,A,2500,8.49,0,0.02,N,5,0.0171,143500,MID,LOW
29,146000,MORTGAGE,12.0,MEDICAL,A,3800,6.39,0,0.03,N,6,0.026,142200,LONG,LOW
31,146000,MORTGAGE,12.0,EDUCATION,E,2500,16.7,0,0.02,N,9,0.0171,143500,LONG,MEDIUM
29,80000,RENT,13.0,MEDICAL,B,15000,10.37,0,0.19,N,8,0.1875,65000,LONG,LOW
29,80000,RENT,13.0,MEDICAL,C,15000,13.72,0,0.19,Y,5,0.1875,65000,LONG,MEDIUM
28,147500,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,11.12,0,0.07,N,7,0.0678,137500,LONG,LOW
27,19200,OWN,3.0,PERSONAL,A,8000,8.9,1,0.42,N,8,0.4167,11200,EARLY,MEDIUM
28,80000,RENT,2.0,DEBTCONSOLIDATION,B,15000,11.48,0,0.19,N,5,0.1875,65000,EARLY,LOW
27,147884,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4500,11.49,0,0.03,N,5,0.0304,143384,EARLY,LOW
33,148000,MORTGAGE,17.0,VENTURE,C,8000,13.98,0,0.05,Y,5,0.0541,140000,LONG,MEDIUM
29,136000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,7775,14.96,1,0.06,Y,5,0.0572,128225,EARLY,MEDIUM
33,82000,RENT,5.0,VENTURE,C,15000,14.35,0,0.18,N,7,0.1829,67000,MID,LOW
29,83500,RENT,1.0,HOMEIMPROVEMENT,C,15000,13.43,0,0.18,Y,10,0.1796,68500,NEW,MEDIUM
27,149616,OWN,0.0,MEDICAL,C,15000,11.03,0,0.1,N,10,0.1003,134616,NEW,LOW
28,84000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,0,0.18,N,9,0.1786,69000,EARLY,LOW
32,84000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.18,N,7,0.1786,69000,MID,LOW
32,150000,MORTGAGE,16.0,MEDICAL,A,16000,6.03,0,0.11,N,10,0.1067,134000,LONG,LOW
33,150000,MORTGAGE,17.0,VENTURE,A,14000,6.62,0,0.09,N,7,0.0933,136000,LONG,LOW
34,150000,MORTGAGE,18.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.04,N,10,0.04,144000,LONG,LOW
32,150000,MORTGAGE,11.0,PERSONAL,A,20000,7.9,0,0.13,N,10,0.1333,130000,LONG,LOW
34,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,E,2400,19.91,1,0.02,Y,7,0.0174,135600,LONG,HIGH
34,150000,MORTGAGE,1.0,VENTURE,B,28000,11.71,0,0.19,N,5,0.1867,122000,NEW,LOW
32,66725,RENT,4.0,MEDICAL,B,15000,10.99,1,0.19,N,5,0.2248,51725,EARLY,LOW
29,78996,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,1,0.19,Y,7,0.1899,63996,NEW,HIGH
35,150000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,10000,7.9,0,0.07,N,9,0.0667,140000,LONG,LOW
32,150000,OWN,3.0,HOMEIMPROVEMENT,C,8000,10.99,0,0.05,Y,6,0.0533,142000,EARLY,MEDIUM
30,19200,OWN,4.0,PERSONAL,A,2100,7.14,0,0.11,N,5,0.1094,17100,EARLY,LOW
32,150000,MORTGAGE,17.0,VENTURE,C,12000,12.99,0,0.08,Y,9,0.08,138000,LONG,MEDIUM
31,138000,MORTGAGE,0.0,PERSONAL,A,35000,7.49,1,0.25,N,5,0.2536,103000,NEW,LOW
35,73000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.57,1,0.21,N,8,0.2055,58000,NEW,MEDIUM
30,138000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,10000,10.99,1,0.07,N,10,0.0725,128000,LONG,LOW
29,62050,RENT,3.0,MEDICAL,E,15000,15.95,1,0.21,Y,8,0.2417,47050,EARLY,HIGH
33,117300,MORTGAGE,3.0,MEDICAL,D,16000,15.99,1,0.12,N,5,0.1364,101300,EARLY,LOW
27,150000,MORTGAGE,4.0,VENTURE,C,6000,13.49,0,0.04,N,6,0.04,144000,EARLY,LOW
32,150000,MORTGAGE,16.0,PERSONAL,A,6000,7.49,0,0.04,N,9,0.04,144000,LONG,LOW
27,86000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.17,N,5,0.1744,71000,MID,LOW
33,150000,MORTGAGE,12.0,EDUCATION,B,13125,10.99,0,0.09,N,9,0.0875,136875,LONG,LOW
32,86400,RENT,2.0,VENTURE,A,15000,6.03,0,0.17,N,7,0.1736,71400,EARLY,LOW
29,150000,MORTGAGE,1.0,MEDICAL,C,10000,13.49,0,0.07,N,10,0.0667,140000,NEW,LOW
28,19200,OWN,2.0,PERSONAL,D,4700,15.31,1,0.24,Y,5,0.2448,14500,EARLY,MEDIUM
29,150000,MORTGAGE,4.0,MEDICAL,A,7200,7.29,0,0.05,N,7,0.048,142800,EARLY,LOW
29,87000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.59,0,0.17,N,6,0.1724,72000,NEW,LOW
30,150000,OWN,5.0,PERSONAL,D,5425,10.99,0,0.04,Y,5,0.0362,144575,MID,MEDIUM
32,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,8.88,1,0.2,N,9,0.2,60000,MID,LOW
33,150000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.37,0,0.03,N,7,0.0267,146000,NEW,LOW
35,87000,RENT,6.0,VENTURE,B,15000,10.99,0,0.17,N,7,0.1724,72000,MID,LOW
27,150000,MORTGAGE,11.0,PERSONAL,B,25000,10.36,0,0.17,N,7,0.1667,125000,LONG,LOW
29,150000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,5.79,0,0.09,N,9,0.0933,136000,EARLY,LOW
29,150000,MORTGAGE,14.0,VENTURE,A,12000,5.42,0,0.08,N,9,0.08,138000,LONG,LOW
31,18996,OWN,6.0,HOMEIMPROVEMENT,C,7000,10.99,1,0.37,N,8,0.3685,11996,MID,MEDIUM
27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.13,N,9,0.1333,130000,MID,LOW
27,150000,MORTGAGE,2.0,MEDICAL,A,18000,10.99,0,0.12,N,5,0.12,132000,EARLY,LOW
33,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,G,25000,21.27,1,0.18,Y,10,0.1812,113000,LONG,HIGH
27,150000,MORTGAGE,3.0,EDUCATION,E,8000,17.19,0,0.05,Y,5,0.0533,142000,EARLY,HIGH
33,18720,OWN,0.0,DEBTCONSOLIDATION,C,3500,13.16,1,0.19,Y,6,0.187,15220,NEW,MEDIUM
34,150000,MORTGAGE,5.0,VENTURE,B,15000,11.86,0,0.1,N,9,0.1,135000,MID,LOW
28,150000,MORTGAGE,4.0,EDUCATION,B,20000,10.99,0,0.13,N,8,0.1333,130000,EARLY,LOW
32,150000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7800,11.86,0,0.05,N,9,0.052,142200,EARLY,LOW
28,150000,OWN,12.0,HOMEIMPROVEMENT,A,8500,6.76,0,0.06,N,8,0.0567,141500,LONG,LOW
34,78000,RENT,9.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.19,N,5,0.1923,63000,MID,MEDIUM
29,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,10.62,0,0.08,N,9,0.08,138000,MID,LOW
29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10700,14.22,0,0.07,N,9,0.0713,139300,NEW,LOW
28,150000,MORTGAGE,12.0,EDUCATION,C,10000,10.99,0,0.07,Y,6,0.0667,140000,LONG,MEDIUM
28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.1,N,6,0.1,135000,MID,LOW
34,90000,RENT,15.0,VENTURE,B,15000,11.12,0,0.17,N,5,0.1667,75000,LONG,LOW
30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,N,7,0.1737,114025,EARLY,MEDIUM
29,138000,MORTGAGE,2.0,PERSONAL,E,24000,16.35,1,0.17,N,6,0.1739,114000,EARLY,MEDIUM
32,150000,MORTGAGE,0.0,PERSONAL,E,24000,17.04,0,0.16,Y,9,0.16,126000,NEW,HIGH
33,150000,OWN,14.0,VENTURE,B,21000,11.83,0,0.14,N,9,0.14,129000,LONG,LOW
30,150000,OWN,14.0,PERSONAL,B,24000,11.83,0,0.16,N,5,0.16,126000,LONG,LOW
33,150000,OWN,17.0,PERSONAL,B,20000,11.48,0,0.13,N,7,0.1333,130000,LONG,LOW
29,90000,RENT,5.0,MEDICAL,C,15000,13.85,0,0.17,Y,10,0.1667,75000,MID,MEDIUM
27,150000,OWN,0.0,EDUCATION,A,10000,8.59,0,0.07,N,6,0.0667,140000,NEW,LOW
30,90000,RENT,10.0,HOMEIMPROVEMENT,D,15000,14.96,0,0.17,N,6,0.1667,75000,LONG,LOW
34,150000,MORTGAGE,14.0,VENTURE,E,25000,16.7,0,0.17,Y,6,0.1667,125000,LONG,HIGH
27,150000,MORTGAGE,1.0,VENTURE,B,12000,11.89,0,0.08,N,5,0.08,138000,NEW,LOW
27,150000,MORTGAGE,4.0,PERSONAL,C,20000,12.84,0,0.13,Y,6,0.1333,130000,EARLY,MEDIUM
29,150000,MORTGAGE,12.0,PERSONAL,A,7000,9.32,0,0.05,N,6,0.0467,143000,LONG,LOW
28,150000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,15000,11.89,0,0.1,N,9,0.1,135000,LONG,LOW
35,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,13.16,0,0.1,Y,7,0.1,135000,MID,MEDIUM
28,92000,RENT,4.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.16,N,9,0.163,77000,EARLY,LOW
28,150000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.1,N,9,0.1,135000,LONG,LOW
27,150000,MORTGAGE,11.0,PERSONAL,A,9000,9.63,0,0.06,N,10,0.06,141000,LONG,LOW
27,150000,MORTGAGE,11.0,VENTURE,B,8000,12.21,0,0.05,N,5,0.0533,142000,LONG,LOW
28,150000,MORTGAGE,0.0,VENTURE,E,25000,15.25,0,0.17,Y,8,0.1667,125000,NEW,HIGH
29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.11,N,7,0.1067,134000,EARLY,LOW
30,37800,RENT,4.0,MEDICAL,B,15050,9.99,1,0.4,N,7,0.3981,22750,EARLY,MEDIUM
30,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,11.86,0,0.08,Y,8,0.08,138000,EARLY,MEDIUM
28,150000,MORTGAGE,6.0,VENTURE,A,10000,8.07,0,0.07,N,8,0.0667,140000,MID,LOW
30,150000,MORTGAGE,8.0,PERSONAL,A,5000,10.99,0,0.03,N,9,0.0333,145000,MID,LOW
31,29000,RENT,14.0,HOMEIMPROVEMENT,C,15075,10.99,1,0.52,N,10,0.5198,13925,LONG,MEDIUM
27,150792,MORTGAGE,11.0,PERSONAL,B,6000,11.71,0,0.04,N,9,0.0398,144792,LONG,LOW
31,150996,MORTGAGE,13.0,VENTURE,A,10000,6.91,0,0.07,N,8,0.0662,140996,LONG,LOW
31,151000,MORTGAGE,1.0,EDUCATION,C,21000,11.97,0,0.14,N,8,0.1391,130000,NEW,LOW
30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,C,17525,12.72,0,0.12,Y,7,0.1154,134275,LONG,MEDIUM
31,152000,MORTGAGE,15.0,PERSONAL,A,15000,8.49,0,0.1,N,7,0.0987,137000,LONG,LOW
35,140004,MORTGAGE,6.0,PERSONAL,C,8400,12.98,1,0.06,Y,9,0.06,131604,MID,MEDIUM
35,153000,MORTGAGE,13.0,PERSONAL,B,9500,11.99,0,0.06,N,10,0.0621,143500,LONG,LOW
33,153000,MORTGAGE,11.0,VENTURE,C,10000,14.79,0,0.07,Y,5,0.0654,143000,LONG,MEDIUM
28,18000,OWN,12.0,VENTURE,C,3500,14.22,1,0.19,N,5,0.1944,14500,LONG,LOW
29,153000,OWN,13.0,VENTURE,B,3000,10.74,0,0.02,N,8,0.0196,150000,LONG,LOW
32,153000,MORTGAGE,5.0,VENTURE,C,8400,12.84,0,0.05,N,9,0.0549,144600,MID,LOW
35,153660,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.9,0,0.16,N,10,0.1562,129660,EARLY,LOW
35,154000,OWN,13.0,VENTURE,A,12000,6.92,0,0.08,N,5,0.0779,142000,LONG,LOW
34,154000,MORTGAGE,4.0,PERSONAL,B,4000,10.37,0,0.03,N,8,0.026,150000,EARLY,LOW
32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.13,N,6,0.1299,134000,LONG,LOW
32,155000,OWN,6.0,MEDICAL,B,15000,12.42,0,0.1,N,7,0.0968,140000,MID,LOW
35,75000,RENT,13.0,VENTURE,F,15175,21.74,0,0.2,Y,8,0.2023,59825,LONG,HIGH
28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8275,16.49,1,0.06,Y,7,0.0579,134725,MID,MEDIUM
31,155000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.05,N,5,0.0452,148000,MID,LOW
28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,N,6,0.1748,118000,EARLY,MEDIUM
33,18000,OWN,17.0,MEDICAL,A,7000,8.0,1,0.39,N,9,0.3889,11000,LONG,MEDIUM
32,155000,MORTGAGE,8.0,MEDICAL,C,8000,10.99,0,0.05,Y,6,0.0516,147000,MID,MEDIUM
28,50000,RENT,2.0,EDUCATION,B,15200,10.25,0,0.3,N,10,0.304,34800,EARLY,LOW
32,155004,MORTGAGE,9.0,VENTURE,A,15000,8.49,0,0.1,N,8,0.0968,140004,MID,LOW
30,155867,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0,0.05,Y,10,0.0513,147867,LONG,MEDIUM
34,156000,MORTGAGE,9.0,MEDICAL,A,25000,10.99,0,0.16,N,9,0.1603,131000,MID,LOW
33,156000,MORTGAGE,4.0,EDUCATION,A,2400,7.49,0,0.02,N,6,0.0154,153600,EARLY,LOW
32,156000,MORTGAGE,14.0,PERSONAL,B,10000,9.63,0,0.06,N,9,0.0641,146000,LONG,LOW
27,156000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.54,0,0.03,N,8,0.0321,151000,LONG,LOW
27,156000,MORTGAGE,8.0,EDUCATION,D,15000,14.61,0,0.1,N,6,0.0962,141000,MID,LOW
32,156600,MORTGAGE,8.0,EDUCATION,B,25000,10.62,0,0.16,N,8,0.1596,131600,MID,LOW
31,157000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.05,N,7,0.0459,149800,MID,LOW
28,157000,OWN,12.0,VENTURE,C,12000,13.92,0,0.08,Y,9,0.0764,145000,LONG,MEDIUM
27,157500,OWN,6.0,MEDICAL,C,25000,12.87,0,0.16,Y,6,0.1587,132500,MID,MEDIUM
27,157544,MORTGAGE,8.0,VENTURE,C,35000,12.99,0,0.22,N,8,0.2222,122544,MID,LOW
28,145656,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.07,N,7,0.0687,135656,EARLY,LOW
28,158000,MORTGAGE,6.0,MEDICAL,A,15000,7.9,0,0.09,N,5,0.0949,143000,MID,LOW
30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,12.42,0,0.13,N,8,0.1329,137000,MID,LOW
30,111000,RENT,3.0,VENTURE,C,15450,10.91,0,0.14,Y,7,0.1392,95550,EARLY,MEDIUM
29,158000,OWN,13.0,EDUCATION,A,11000,8.49,0,0.07,N,6,0.0696,147000,LONG,LOW
35,158000,OWN,14.0,EDUCATION,B,10000,9.63,0,0.06,N,10,0.0633,148000,LONG,LOW
29,158000,OWN,1.0,MEDICAL,A,20000,6.54,0,0.13,N,5,0.1266,138000,NEW,LOW
28,158367,MORTGAGE,5.0,MEDICAL,A,12000,6.62,0,0.08,N,8,0.0758,146367,MID,LOW
28,159000,MORTGAGE,3.0,PERSONAL,B,15000,11.86,0,0.09,N,8,0.0943,144000,EARLY,LOW
